Company,TypeName,Inches,Ram_GB,Weight_kg,cpu_brand,cpu_ghz,gpu_brand,storage_type,storage_gb,res_width,res_height,ppi,is_touchscreen,is_ips,os_clean,Price_euros,log_price,ram_tier,storage_tier,cpu_perf_score,is_premium,weight_category
Acer,Notebook,15.6,4,2.23,Intel,2.5,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,616.0,6.424869023905388,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
Lenovo,Notebook,15.6,16,2.5,Intel,2.5,AMD,Other,1024.0,1920.0,1080.0,141.21,0,0,Windows,1099.0,7.003065458786462,High (16GB),Ultra (1TB+),2.5,1,Heavy
HP,Workstation,17.3,8,3.0,Intel,2.6,Nvidia,SSD,256.0,1920.0,1080.0,127.34,0,1,Windows,3949.4,8.281572118590915,Mid (8GB),Mid (256GB),2.6,1,Heavy
Dell,Notebook,15.6,8,2.5,Intel,2.5,AMD,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,784.0,6.665683717782408,Mid (8GB),Ultra (1TB+),2.5,0,Heavy
MSI,Gaming,17.3,16,3.78,Intel,2.7,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,0,Windows,2399.0,7.783224016336037,High (16GB),Ultra (1TB+),2.7,1,Heavy
HP,Ultrabook,15.6,8,1.88,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,2171.72,7.683735117835295,Mid (8GB),Mid (256GB),2.5,1,Light
Lenovo,2 in 1 Convertible,14.0,16,2.8,Intel,2.6,Intel,SSD,512.0,2560.0,1440.0,209.8,1,1,Windows,2440.0,7.80016307039296,High (16GB),High (512GB),2.6,1,Heavy
MSI,Gaming,15.6,8,2.4,Intel,2.8,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1142.8,7.042111331481216,Mid (8GB),Ultra (1TB+),2.8,1,Standard
HP,2 in 1 Convertible,13.3,8,1.48,Intel,2.4,Intel,SSD,256.0,1920.0,1080.0,165.63,1,0,Windows,1629.0,7.396335293800808,Mid (8GB),Mid (256GB),2.4,0,Ultralight
HP,Workstation,15.6,8,2.59,Intel,2.6,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,1,Windows,2229.0,7.709756864454165,Mid (8GB),Mid (256GB),2.6,1,Heavy
HP,2 in 1 Convertible,13.3,8,1.48,Intel,2.6,Intel,SSD,256.0,2560.0,1440.0,220.84,1,0,Windows,1799.0,7.495541943884256,Mid (8GB),Mid (256GB),2.6,0,Ultralight
HP,Workstation,15.6,8,2.0,Intel,2.6,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1899.0,7.549609165154532,Mid (8GB),Mid (256GB),2.6,1,Standard
HP,Ultrabook,12.5,8,1.26,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,176.23,0,0,Windows,2296.95,7.739772700121512,Mid (8GB),Mid (256GB),2.5,1,Ultralight
Dell,Notebook,15.6,8,2.18,Intel,2.7,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1009.9,6.918596302160012,Mid (8GB),Mid (256GB),2.7,0,Standard
HP,Notebook,15.6,8,1.88,Intel,2.3,Intel,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1579.0,7.365180126021013,Mid (8GB),Mid (256GB),2.3,0,Light
Lenovo,2 in 1 Convertible,14.0,8,1.27,Intel,2.5,Intel,SSD,256.0,2560.0,1440.0,209.8,1,1,Windows,2339.0,7.757906208351747,Mid (8GB),Mid (256GB),2.5,0,Ultralight
Lenovo,Notebook,15.6,4,1.9,Intel,2.0,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,No OS,339.0,5.8289456176102075,Low (≤4GB),Ultra (1TB+),2.0,0,Light
HP,Notebook,15.6,4,1.86,AMD,1.8,AMD,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,297.0,5.697093486505405,Low (≤4GB),High (512GB),1.62,0,Light
Lenovo,Notebook,15.6,8,2.32,Intel,2.3,AMD,HDD,1024.0,1920.0,1080.0,141.21,0,0,No OS,599.0,6.396929655216146,Mid (8GB),Ultra (1TB+),2.3,0,Standard
Dell,Gaming,15.6,8,2.62,Intel,2.8,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,1199.0,7.090076835776092,Mid (8GB),Ultra (1TB+),2.8,1,Heavy
Dell,Notebook,15.6,8,2.04,Intel,2.3,Nvidia,SSD,256.0,3840.0,2160.0,282.42,1,1,Windows,2250.68,7.719431883248258,Mid (8GB),Mid (256GB),2.3,0,Standard
HP,Notebook,15.6,4,1.91,AMD,2.5,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,478.89,6.173556910972577,Low (≤4GB),Mid (256GB),2.25,0,Light
MSI,Gaming,17.3,16,2.7,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,0,Windows,1492.8,7.309078487922966,High (16GB),Ultra (1TB+),2.8,1,Heavy
Lenovo,Ultrabook,14.0,12,1.4,Intel,2.6,Intel,SSD,512.0,1920.0,1080.0,157.35,0,0,Windows,2299.0,7.7406644019172415,High (16GB),High (512GB),2.6,1,Ultralight
Lenovo,Notebook,15.6,8,2.5,Intel,2.3,AMD,Other,1024.0,1920.0,1080.0,141.21,0,0,Windows,788.49,6.67138716737102,Mid (8GB),Ultra (1TB+),2.3,0,Heavy
HP,2 in 1 Convertible,13.3,8,1.48,Intel,2.6,Intel,SSD,512.0,2560.0,1440.0,220.84,1,0,Windows,2041.0,7.621684998724611,Mid (8GB),High (512GB),2.6,1,Ultralight
Lenovo,Ultrabook,14.0,8,1.7,Intel,2.6,Intel,SSD,256.0,1920.0,1080.0,157.35,0,0,Windows,1499.0,7.313220387090301,Mid (8GB),Mid (256GB),2.6,1,Light
MSI,Gaming,14.0,16,1.7,Intel,2.6,Nvidia,Hybrid,1280.0,1920.0,1080.0,157.35,0,0,Windows,1769.0,7.478734825567875,High (16GB),Ultra (1TB+),2.6,1,Light
HP,Gaming,15.6,8,2.62,Intel,2.8,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,1,Windows,899.0,6.802394763324311,Mid (8GB),Ultra (1TB+),2.8,1,Heavy
Lenovo,Notebook,15.6,8,2.2,Intel,2.0,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,459.0,6.131226489483141,Mid (8GB),Ultra (1TB+),2.0,0,Standard
HP,Notebook,15.6,4,2.1,Intel,2.3,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,No OS,476.99,6.1695898117705275,Low (≤4GB),High (512GB),2.3,0,Standard
Dell,Gaming,15.6,8,2.62,Intel,2.8,Nvidia,Hybrid,1152.0,3840.0,2160.0,282.42,0,0,Windows,1498.0,7.312553498102598,Mid (8GB),Ultra (1TB+),2.8,1,Heavy
Lenovo,Notebook,15.6,8,1.95,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,141.21,0,1,Windows,1390.0,7.237778191923443,Mid (8GB),Mid (256GB),2.5,0,Light
Lenovo,Notebook,15.6,4,2.2,Intel,2.5,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,468.0,6.150602768446279,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
HP,Notebook,14.0,2,1.44,Intel,1.6,Intel,SSD,32.0,1366.0,768.0,111.94,0,0,Windows,249.0,5.521460917862246,Low (≤4GB),Low (≤128GB),1.6,0,Ultralight
MSI,Gaming,15.6,8,2.2,Intel,2.7,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,1,Windows,839.0,6.733401891837359,Mid (8GB),Ultra (1TB+),2.7,1,Standard
HP,Notebook,15.6,8,1.96,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,679.0,6.522092798170152,Mid (8GB),Mid (256GB),2.5,0,Light
HP,Notebook,15.6,16,2.1,Intel,1.8,Intel,SSD,512.0,1920.0,1080.0,141.21,0,0,Windows,1159.0,7.05617528410041,High (16GB),High (512GB),1.8,1,Standard
Asus,Notebook,15.6,4,2.2,Intel,1.6,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,369.0,5.91350300563827,Low (≤4GB),High (512GB),1.6,0,Standard
Lenovo,Notebook,15.6,4,2.1,Intel,2.3,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,No OS,398.0,5.988961416889864,Low (≤4GB),High (512GB),2.3,0,Standard
Lenovo,Notebook,15.6,8,2.2,Intel,2.7,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,No OS,709.0,6.565264970035361,Mid (8GB),Ultra (1TB+),2.7,0,Standard
Asus,Notebook,14.0,4,2.0,Intel,2.4,Intel,SSD,256.0,1920.0,1080.0,157.35,0,0,Windows,769.0,6.646390514847729,Low (≤4GB),Mid (256GB),2.4,0,Standard
Lenovo,Notebook,15.6,4,2.32,Intel,2.5,Intel,Other,1024.0,1920.0,1080.0,141.21,0,0,Windows,825.0,6.716594773520978,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
Lenovo,Gaming,15.6,16,3.31,Intel,2.6,Nvidia,SSD,512.0,1920.0,1080.0,141.21,0,1,Windows,1305.0,7.174724309836376,High (16GB),High (512GB),2.6,1,Heavy
MSI,Gaming,15.6,16,1.91,Intel,2.6,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,2153.37,7.6752536164097185,High (16GB),Ultra (1TB+),2.6,1,Light
HP,Notebook,15.6,4,2.07,Intel,2.3,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,650.0,6.478509642208569,Low (≤4GB),High (512GB),2.3,0,Standard
Lenovo,2 in 1 Convertible,14.0,8,1.36,Intel,2.3,Intel,SSD,256.0,2560.0,1440.0,209.8,1,1,Windows,1637.0,7.401231264413015,Mid (8GB),Mid (256GB),2.3,0,Ultralight
Lenovo,Ultrabook,15.6,6,1.54,Intel,2.7,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,831.0,6.723832440821209,Mid (8GB),Mid (256GB),2.7,1,Light
Dell,Notebook,15.6,8,1.98,Intel,2.7,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Linux,895.01,6.797951573626936,Mid (8GB),Mid (256GB),2.7,0,Light
Acer,Notebook,15.6,4,2.1,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,333.0,5.8111409929767,Low (≤4GB),High (512GB),2.5,0,Standard
HP,Notebook,15.6,6,2.18,Intel,2.6,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,1,Windows,799.0,6.684611727667927,Mid (8GB),Ultra (1TB+),2.6,0,Standard
Asus,Gaming,15.6,8,2.591,Intel,2.6,Nvidia,Hybrid,1280.0,1920.0,1080.0,141.21,0,1,Windows,909.0,6.813444599510896,Mid (8GB),Ultra (1TB+),2.6,1,Heavy
Dell,2 in 1 Convertible,15.6,16,2.09,Intel,2.7,Intel,SSD,512.0,1920.0,1080.0,141.21,1,0,Windows,1179.0,7.07326971745971,High (16GB),High (512GB),2.7,1,Standard
Acer,Notebook,15.6,4,2.23,Intel,2.5,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,691.0,6.539585955617669,Low (≤4GB),Mid (256GB),2.5,0,Standard
Dell,Ultrabook,13.3,8,1.23,Intel,2.4,Intel,SSD,256.0,3200.0,1800.0,276.05,1,0,Linux,1099.0,7.003065458786462,Mid (8GB),Mid (256GB),2.4,1,Ultralight
Acer,Gaming,17.3,16,4.2,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,1,Windows,2599.0,7.8632667240095735,High (16GB),Ultra (1TB+),2.8,1,Heavy
Lenovo,Gaming,15.6,8,2.4,Intel,2.5,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,1,Windows,819.0,6.709304340258299,Mid (8GB),Ultra (1TB+),2.5,1,Standard
Samsung,2 in 1 Convertible,12.3,4,1.15,Samsung,2.0,ARM,SSD,32.0,2400.0,1600.0,234.51,1,1,Chrome OS,659.0,6.492239835020471,Low (≤4GB),Low (≤128GB),1.4,0,Ultralight
HP,Notebook,15.6,4,1.86,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,485.0,6.186208623900494,Low (≤4GB),High (512GB),2.5,0,Light
Apple,Ultrabook,12.0,8,0.92,Intel,1.1,Intel,SSD,256.0,2304.0,1440.0,226.42,0,1,macOS,1163.0,7.059617628291383,Mid (8GB),Mid (256GB),1.1,1,Ultralight
Dell,2 in 1 Convertible,13.3,8,1.6,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,1,1,Windows,1199.0,7.090076835776092,Mid (8GB),Mid (256GB),2.5,0,Light
HP,Notebook,15.6,12,2.21,Intel,2.8,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,1,Windows,1327.0,7.191429330036379,High (16GB),Ultra (1TB+),2.8,0,Standard
Lenovo,Notebook,15.6,4,1.9,Intel,2.5,AMD,HDD,1024.0,1366.0,768.0,100.45,0,0,No OS,368.0,5.910796644040527,Low (≤4GB),Ultra (1TB+),2.5,0,Light
Asus,Gaming,17.3,16,4.3,Intel,2.6,Nvidia,Hybrid,1536.0,1920.0,1080.0,127.34,0,1,Windows,2150.0,7.67368812926773,High (16GB),Ultra (1TB+),2.6,1,Heavy
Acer,Notebook,15.6,4,2.1,Intel,2.5,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Linux,272.0,5.60947179518496,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
MSI,Gaming,17.3,16,2.43,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,0,Windows,2048.9,7.625546290454842,High (16GB),Ultra (1TB+),2.8,1,Standard
Dell,Notebook,15.6,4,2.3,Intel,2.0,AMD,SSD,128.0,1366.0,768.0,100.45,0,0,Windows,499.0,6.214608098422191,Low (≤4GB),Low (≤128GB),2.0,0,Standard
Lenovo,Notebook,15.6,8,2.2,Intel,2.5,Nvidia,HDD,500.0,1366.0,768.0,100.45,0,0,No OS,629.0,6.4457198193855785,Mid (8GB),High (512GB),2.5,0,Standard
Dell,2 in 1 Convertible,15.6,16,2.0,Intel,1.8,Intel,SSD,512.0,1920.0,1080.0,141.21,1,0,Windows,1285.0,7.1592919047975645,High (16GB),High (512GB),1.8,1,Standard
Dell,Ultrabook,13.3,16,1.2,Intel,2.7,Intel,SSD,512.0,3200.0,1800.0,276.05,1,0,Windows,2680.0,7.893945138235959,High (16GB),High (512GB),2.7,1,Ultralight
Asus,Gaming,15.6,8,2.2,Intel,2.6,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,1169.0,7.064759027791802,Mid (8GB),Ultra (1TB+),2.6,1,Standard
Dell,Notebook,15.6,8,2.36,Intel,2.5,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,889.0,6.7912214627261855,Mid (8GB),Mid (256GB),2.5,0,Standard
HP,Notebook,15.6,8,1.91,Intel,2.5,Intel,SSD,256.0,1366.0,768.0,100.45,0,0,Windows,579.0,6.363028103540465,Mid (8GB),Mid (256GB),2.5,0,Light
Lenovo,Notebook,15.6,4,2.2,AMD,2.2,AMD,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,299.0,5.703782474656201,Low (≤4GB),High (512GB),1.98,0,Standard
Acer,Notebook,17.3,8,3.3,Intel,2.0,Nvidia,HDD,1024.0,1600.0,900.0,106.11,0,0,Windows,629.0,6.4457198193855785,Mid (8GB),Ultra (1TB+),2.0,0,Heavy
Asus,Gaming,15.6,16,2.2,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,141.21,0,0,Windows,2449.0,7.803843303538772,High (16GB),Ultra (1TB+),2.8,1,Standard
Apple,Ultrabook,12.0,8,0.92,Intel,1.2,Intel,SSD,512.0,2304.0,1440.0,226.42,0,1,macOS,1279.0,7.154615356913663,Mid (8GB),High (512GB),1.2,1,Ultralight
Asus,Notebook,15.6,16,2.2,Intel,2.8,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1749.0,7.4673710669175595,High (16GB),Ultra (1TB+),2.8,1,Standard
MSI,Gaming,17.3,16,2.43,Intel,2.6,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,1,Windows,1948.99,7.575579523339515,High (16GB),Ultra (1TB+),2.6,1,Standard
Dell,2 in 1 Convertible,15.6,8,2.191,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,141.21,1,1,Windows,999.0,6.907755278982137,Mid (8GB),Mid (256GB),2.5,0,Standard
Asus,Gaming,17.3,16,2.9,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,0,Windows,1949.0,7.575584651557793,High (16GB),Ultra (1TB+),2.8,1,Heavy
Acer,Netbook,11.6,2,1.3,Intel,1.5,Intel,SSD,32.0,1366.0,768.0,135.09,0,0,Chrome OS,174.0,5.1647859739235145,Low (≤4GB),Low (≤128GB),1.5,0,Ultralight
Acer,Notebook,17.3,4,3.3,Intel,2.5,Nvidia,HDD,1024.0,1600.0,900.0,106.11,0,0,Windows,598.0,6.395261598115449,Low (≤4GB),Ultra (1TB+),2.5,0,Heavy
Lenovo,Notebook,17.3,8,2.8,Intel,2.5,Intel,HDD,1024.0,1600.0,900.0,106.11,0,0,No OS,539.0,6.29156913955832,Mid (8GB),Ultra (1TB+),2.5,0,Heavy
Lenovo,Gaming,15.6,8,2.6,Intel,2.6,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,1,Windows,1272.0,7.149131598557407,Mid (8GB),Ultra (1TB+),2.6,1,Heavy
Acer,2 in 1 Convertible,14.0,8,1.2,Intel,1.3,Intel,SSD,256.0,1920.0,1080.0,157.35,1,1,Windows,1149.0,7.047517221357296,Mid (8GB),Mid (256GB),1.3,0,Ultralight
Lenovo,Notebook,15.6,8,2.3,Intel,2.6,Intel,SSD,256.0,1920.0,1080.0,141.21,0,1,Windows,1529.0,7.333023014386481,Mid (8GB),Mid (256GB),2.6,0,Standard
MSI,Gaming,15.6,8,2.2,Intel,2.6,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1476.11,7.297842755045979,Mid (8GB),Ultra (1TB+),2.6,1,Standard
HP,Notebook,15.6,6,2.1,AMD,2.7,AMD,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,529.0,6.272877006546167,Mid (8GB),Ultra (1TB+),2.43,0,Standard
Dell,Ultrabook,12.5,8,1.26,Intel,2.4,Intel,SSD,256.0,1920.0,1080.0,176.23,1,0,Windows,1713.37,7.44680094517285,Mid (8GB),Mid (256GB),2.4,1,Ultralight
Dell,2 in 1 Convertible,15.0,4,2.08,Intel,2.4,Intel,HDD,500.0,1920.0,1080.0,146.86,1,0,Windows,509.0,6.234410725718371,Low (≤4GB),High (512GB),2.4,0,Standard
Asus,Notebook,15.6,4,2.65,Intel,1.6,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,309.0,5.736572297479192,Low (≤4GB),Ultra (1TB+),1.6,0,Heavy
Dell,Ultrabook,13.3,8,1.29,Intel,2.7,Intel,SSD,256.0,3200.0,1800.0,276.05,1,0,Windows,1477.0,7.298445101508147,Mid (8GB),Mid (256GB),2.7,1,Ultralight
Dell,Notebook,15.6,4,2.18,Intel,2.5,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Linux,521.86,6.259313741806043,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
Lenovo,Gaming,15.6,16,2.6,Intel,2.6,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,1,1,Windows,1029.0,6.937314081223682,High (16GB),Ultra (1TB+),2.6,1,Heavy
MSI,Gaming,15.6,8,2.2,Intel,2.8,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1149.0,7.047517221357296,Mid (8GB),Ultra (1TB+),2.8,1,Standard
Lenovo,Netbook,12.5,16,1.3,Intel,2.5,Intel,SSD,512.0,1920.0,1080.0,176.23,1,1,Windows,1650.0,7.409136443920128,High (16GB),High (512GB),2.5,1,Ultralight
Razer,Gaming,14.0,16,1.95,Intel,2.8,Nvidia,SSD,1024.0,1920.0,1080.0,157.35,0,0,Windows,3499.0,8.160518247477505,High (16GB),Ultra (1TB+),2.8,1,Light
Dell,Notebook,15.6,8,2.3,Intel,2.4,Intel,HDD,1024.0,1366.0,768.0,100.45,1,0,Windows,469.01,6.152753971073506,Mid (8GB),Ultra (1TB+),2.4,0,Standard
MSI,Gaming,17.3,16,2.7,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,0,Windows,1598.0,7.377133712833954,High (16GB),Ultra (1TB+),2.8,1,Heavy
Apple,Ultrabook,11.6,4,1.08,Intel,1.6,Intel,SSD,256.0,1366.0,768.0,135.09,0,0,macOS,959.0,6.866933284461882,Low (≤4GB),Mid (256GB),1.6,1,Ultralight
HP,Notebook,15.6,4,2.1,Intel,2.5,Intel,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,478.0,6.171700597410915,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
HP,Ultrabook,14.0,8,1.54,Intel,2.5,Intel,SSD,256.0,2560.0,1440.0,209.8,0,0,Windows,2198.19,7.695844389732659,Mid (8GB),Mid (256GB),2.5,1,Light
Dell,Notebook,15.6,4,2.24,Intel,2.3,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,737.0,6.6039438246004725,Low (≤4GB),High (512GB),2.3,0,Standard
MSI,Gaming,15.6,8,2.3,Intel,2.6,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1169.0,7.064759027791802,Mid (8GB),Ultra (1TB+),2.6,1,Standard
Lenovo,Notebook,13.3,16,1.4,Intel,2.7,Intel,SSD,512.0,1920.0,1080.0,165.63,0,1,Windows,1499.0,7.313220387090301,High (16GB),High (512GB),2.7,1,Ultralight
Lenovo,Notebook,15.6,6,2.2,AMD,3.6,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,597.57,6.394543477223177,Mid (8GB),Mid (256GB),3.24,0,Standard
Asus,Ultrabook,13.3,8,1.45,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,0,0,Windows,1280.0,7.155396301896734,Mid (8GB),Mid (256GB),2.5,1,Ultralight
Acer,Notebook,15.6,4,2.4,Intel,2.0,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Linux,361.8,5.893851718240982,Low (≤4GB),High (512GB),2.0,0,Standard
Dell,2 in 1 Convertible,17.3,16,2.77,Intel,2.7,Nvidia,SSD,512.0,1920.0,1080.0,127.34,1,0,Windows,1799.0,7.495541943884256,High (16GB),High (512GB),2.7,1,Heavy
HP,Notebook,14.0,4,1.54,Intel,2.3,Intel,SSD,256.0,1920.0,1080.0,157.35,0,0,Windows,1099.99,7.003965054029298,Low (≤4GB),Mid (256GB),2.3,0,Light
Asus,Gaming,15.6,16,2.5,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,141.21,0,1,Windows,1600.0,7.3783837129967145,High (16GB),Ultra (1TB+),2.8,1,Heavy
Dell,Notebook,14.0,4,1.6,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,111.94,0,0,Windows,875.0,6.775366090936392,Low (≤4GB),High (512GB),2.5,0,Light
Asus,Gaming,15.6,16,2.34,Intel,2.6,Nvidia,Hybrid,1280.0,1920.0,1080.0,141.21,0,1,Windows,2325.0,7.75190533307861,High (16GB),Ultra (1TB+),2.6,1,Standard
Lenovo,Notebook,15.6,8,2.3,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,141.21,0,1,No OS,573.0,6.352629396319567,Mid (8GB),Mid (256GB),2.5,0,Standard
Dell,2 in 1 Convertible,13.3,8,1.24,Intel,1.2,Intel,SSD,256.0,3200.0,1800.0,276.05,1,0,Windows,1813.0,7.503289630675082,Mid (8GB),Mid (256GB),1.2,0,Ultralight
Dell,Notebook,15.6,4,2.2,Intel,1.6,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Linux,324.0,5.783825182329737,Low (≤4GB),High (512GB),1.6,0,Standard
HP,Notebook,15.6,4,1.86,AMD,2.5,AMD,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,399.0,5.991464547107982,Low (≤4GB),High (512GB),2.25,0,Light
Lenovo,Notebook,15.6,6,2.4,Intel,2.3,Nvidia,SSD,128.0,1920.0,1080.0,141.21,0,0,Windows,569.0,6.345636360828596,Mid (8GB),Low (≤128GB),2.3,0,Standard
Lenovo,Notebook,14.0,8,1.9,Intel,2.3,Intel,SSD,256.0,1920.0,1080.0,157.35,0,1,Windows,1072.0,6.9782137426306985,Mid (8GB),Mid (256GB),2.3,0,Light
Dell,Notebook,15.6,4,2.2,Intel,1.6,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,443.99,6.09805181000363,Low (≤4GB),High (512GB),1.6,0,Standard
Asus,Notebook,15.6,4,2.0,Intel,1.1,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,339.0,5.8289456176102075,Low (≤4GB),Ultra (1TB+),1.1,0,Standard
Asus,Gaming,17.3,16,4.0,Intel,2.6,Nvidia,Hybrid,1152.0,1920.0,1080.0,127.34,0,1,Windows,1900.0,7.550135342488429,High (16GB),Ultra (1TB+),2.6,1,Heavy
Dell,Notebook,15.6,4,2.29,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,490.0,6.19644412779452,Low (≤4GB),High (512GB),2.5,0,Standard
Lenovo,Notebook,15.6,8,2.32,Intel,2.5,AMD,Other,1024.0,1920.0,1080.0,141.21,0,0,Windows,895.0,6.79794041297493,Mid (8GB),Ultra (1TB+),2.5,0,Standard
MSI,Gaming,15.6,8,2.4,Intel,2.6,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1229.0,7.114769448366463,Mid (8GB),Ultra (1TB+),2.6,1,Standard
Lenovo,2 in 1 Convertible,14.0,4,1.8,Intel,2.3,Intel,SSD,128.0,1920.0,1080.0,157.35,1,0,Windows,833.01,6.726245392694536,Low (≤4GB),Low (≤128GB),2.3,0,Light
Asus,Ultrabook,13.3,8,1.2,Intel,0.9,Intel,SSD,512.0,1920.0,1080.0,165.63,0,1,Windows,729.0,6.593044534142437,Mid (8GB),High (512GB),0.9,1,Ultralight
Dell,Notebook,15.6,6,2.3,Intel,2.4,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,459.0,6.131226489483141,Mid (8GB),Ultra (1TB+),2.4,0,Standard
Acer,Notebook,15.6,4,2.4,Intel,1.6,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Linux,289.0,5.66988092298052,Low (≤4GB),High (512GB),1.6,0,Standard
Dell,Notebook,15.6,2,2.2,Intel,1.6,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,379.0,5.940171252720432,Low (≤4GB),High (512GB),1.6,0,Standard
Lenovo,Notebook,15.6,8,2.6,Intel,2.6,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,1,Windows,899.0,6.802394763324311,Mid (8GB),Ultra (1TB+),2.6,0,Heavy
HP,Notebook,15.6,6,2.04,AMD,2.9,AMD,Other,1024.0,1920.0,1080.0,141.21,0,0,Windows,549.99,6.311716660167896,Mid (8GB),Ultra (1TB+),2.61,0,Standard
Dell,Notebook,15.6,8,2.3,Intel,2.7,AMD,HDD,1024.0,1366.0,768.0,100.45,0,0,Linux,805.99,6.6933112766194425,Mid (8GB),Ultra (1TB+),2.7,0,Standard
